user_id,segment,strategy,n_sent,n_opens,n_clicks,journey_length,avg_time_between_events_hours,recency_days,dominant_channel,first_channel,last_channel,converted,dropped_off
U09171,low_engagement,trigger,1,0,0,1,0.0,4.3601,social,social,social,0,0
U09172,low_engagement,fixed,3,1,0,4,77.4296,2.8867,social,social,social,0,1
U09173,low_engagement,hybrid,4,2,0,6,37.0256,5.784,social,social,social,0,1
U09174,price_sensitive,trigger,3,1,0,4,86.7829,1.2937,social,social,social,0,1
U09175,low_engagement,hybrid,3,1,1,5,52.488,2.6396,social,social,social,0,1
U09176,loyal_customer,hybrid,6,3,0,9,27.9071,5.6404,social,social,social,0,1
U09177,low_engagement,fixed,4,1,0,5,52.4478,3.415,social,ad,email,0,1
U09178,high_intent,hybrid,3,2,2,9,37.2364,2.4222,social,email,social,1,0
U09179,loyal_customer,fixed,5,1,0,6,58.0579,2.8549,social,social,email,0,1
U09180,high_intent,trigger,3,3,0,6,8.4098,2.9438,social,ad,social,0,1
U09181,new_cold_customer,hybrid,3,2,1,6,57.64,2.8023,social,social,email,0,1
U09182,high_intent,trigger,3,2,1,6,29.9619,3.9458,social,social,email,0,1
U09183,low_engagement,fixed,3,1,0,4,53.5709,2.4121,social,social,social,0,1
U09184,low_engagement,fixed,3,1,0,4,35.0939,7.9064,social,social,social,0,1
U09185,low_engagement,trigger,4,1,1,6,18.553,7.6592,social,social,email,0,1
U09186,new_cold_customer,trigger,4,2,1,7,28.9694,3.9764,social,social,social,0,1
U09187,new_cold_customer,trigger,5,1,0,6,55.2727,1.6289,social,social,social,0,1
U09188,loyal_customer,trigger,2,2,0,4,14.14,13.0071,email,email,social,0,1
U09189,new_cold_customer,fixed,3,0,0,3,36.5855,7.4318,email,email,ad,0,0
U09190,low_engagement,hybrid,1,0,0,1,0.0,8.1263,social,social,social,0,0
U09191,high_intent,hybrid,8,5,3,18,10.482,4.1697,social,email,social,1,0
U09192,new_cold_customer,hybrid,3,3,0,6,40.3521,1.9529,social,social,social,0,1
U09193,new_cold_customer,hybrid,2,0,0,2,45.8306,12.0587,social,social,social,0,0
U09194,new_cold_customer,fixed,4,1,0,5,60.9906,4.4428,social,social,social,0,1
U09195,new_cold_customer,fixed,4,2,1,7,37.4972,4.2072,social,social,social,0,1
U09196,new_cold_customer,trigger,4,1,0,5,68.6087,1.8952,social,social,social,0,1
U09197,new_cold_customer,trigger,2,0,0,2,33.3087,10.8626,social,social,social,0,0
U09198,low_engagement,hybrid,2,1,0,3,13.9219,13.2914,social,social,social,0,1
U09199,new_cold_customer,trigger,5,1,0,6,46.7475,3.9872,social,ad,social,0,1
U09200,high_intent,fixed,6,5,5,17,16.4785,3.6511,social,social,social,1,0
U09201,new_cold_customer,trigger,3,2,0,5,36.5548,1.251,social,social,social,0,1
U09202,new_cold_customer,hybrid,3,1,0,4,39.4061,5.3108,social,social,social,0,1
U09203,loyal_customer,trigger,5,3,1,9,29.3501,3.7482,social,social,social,0,1
U09204,high_intent,trigger,4,2,2,9,27.2737,5.4887,social,social,social,1,0
U09205,price_sensitive,fixed,1,0,0,1,0.0,1.6379,social,social,social,0,0
U09206,high_intent,fixed,5,2,1,8,39.839,1.1432,social,social,social,0,1
U09207,high_intent,hybrid,8,4,1,14,19.6169,1.2145,social,social,social,1,0
U09208,new_cold_customer,hybrid,3,1,0,4,40.4001,4.8997,social,social,social,0,1
U09209,new_cold_customer,fixed,5,1,0,6,35.894,1.8157,social,social,social,0,1
U09210,new_cold_customer,fixed,2,0,0,2,194.7387,5.4288,social,social,social,0,0
U09211,new_cold_customer,hybrid,4,3,1,8,31.9995,1.9061,social,social,social,0,1
U09212,low_engagement,trigger,1,0,0,1,0.0,3.7445,offer,offer,offer,0,0
U09213,high_intent,trigger,5,3,2,11,28.5341,2.4207,social,social,social,1,0
U09214,loyal_customer,fixed,4,4,3,12,27.2829,2.3521,email,email,social,1,0
U09215,new_cold_customer,trigger,3,1,1,5,4.953,13.5743,social,ad,social,0,1
U09216,high_intent,hybrid,5,4,1,10,32.2137,1.3712,social,email,social,0,1
U09217,low_engagement,hybrid,4,1,0,5,57.6377,3.1912,social,social,social,0,1
U09218,new_cold_customer,hybrid,4,1,0,5,67.4534,2.0089,social,social,social,0,1
U09219,new_cold_customer,trigger,2,1,0,3,85.6116,6.6565,social,ad,social,0,1
U09220,low_engagement,trigger,2,0,0,2,154.9194,1.2028,social,social,social,0,0
U09221,high_intent,trigger,7,7,4,19,17.8749,1.0427,social,social,email,1,0
U09222,low_engagement,hybrid,4,0,0,4,44.8495,4.9362,social,social,social,0,0
U09223,low_engagement,trigger,2,2,1,5,0.5522,2.8829,email,social,email,0,1
U09224,loyal_customer,fixed,5,4,0,9,19.1846,7.3361,ad,email,email,0,1
U09225,loyal_customer,hybrid,5,2,1,8,24.5823,4.6272,social,social,social,0,1
U09226,low_engagement,fixed,1,1,0,2,0.0,10.139,social,social,social,0,1
U09227,new_cold_customer,hybrid,4,0,0,4,59.0425,1.7496,social,offer,social,0,0
U09228,new_cold_customer,hybrid,3,1,0,4,56.8804,3.4641,social,social,social,0,1
U09229,new_cold_customer,hybrid,3,2,0,5,26.2808,9.0244,social,social,social,0,1
U09230,new_cold_customer,hybrid,4,3,0,7,51.7885,1.0063,social,social,social,0,1
U09231,new_cold_customer,trigger,2,0,0,2,78.1884,11.5731,ad,ad,social,0,0
U09232,new_cold_customer,fixed,3,1,0,4,67.9977,2.667,social,social,social,0,1
U09233,price_sensitive,trigger,3,1,1,5,49.4228,3.4397,social,email,email,0,1
U09234,loyal_customer,fixed,2,1,1,4,9.9999,10.5408,social,email,social,0,1
U09235,low_engagement,hybrid,1,1,1,3,0.0,4.1085,social,social,social,0,1
U09236,high_intent,hybrid,6,4,2,13,19.9336,3.752,social,social,email,1,0
U09237,low_engagement,trigger,3,0,0,3,155.1797,1.6841,email,email,email,0,0
U09238,loyal_customer,trigger,4,0,0,4,96.8592,2.279,social,ad,social,0,0
U09239,high_intent,trigger,8,7,1,16,13.7497,5.4135,social,social,email,0,1
U09240,price_sensitive,fixed,3,0,0,3,132.627,1.4947,email,email,social,0,0
U09241,high_intent,hybrid,8,6,5,22,10.0083,1.0294,social,social,social,1,0
U09242,loyal_customer,fixed,4,1,1,6,58.0875,1.9475,social,social,social,0,1
U09243,loyal_customer,hybrid,2,0,0,2,250.6895,1.6278,social,social,social,0,0
U09244,new_cold_customer,trigger,4,1,0,5,57.1751,4.7404,ad,social,offer,0,1
U09245,new_cold_customer,trigger,2,0,0,2,54.9893,7.0094,ad,ad,social,0,0
U09246,new_cold_customer,fixed,5,1,0,6,42.3656,6.1387,social,social,social,0,1
U09247,loyal_customer,hybrid,5,3,2,10,26.1862,1.2862,email,social,email,0,1
U09248,new_cold_customer,trigger,4,3,1,8,32.8228,2.9726,social,social,email,0,1
U09249,low_engagement,trigger,2,1,0,3,29.2822,2.5721,social,social,social,0,1
U09250,new_cold_customer,trigger,4,0,0,4,76.137,1.3765,social,social,email,0,0
U09251,price_sensitive,hybrid,2,0,0,2,288.8969,1.3132,social,social,ad,0,0
U09252,low_engagement,fixed,2,1,0,3,108.4584,5.3016,social,social,email,0,1
U09253,loyal_customer,hybrid,5,2,2,10,30.9743,3.154,email,social,social,1,0
U09254,low_engagement,hybrid,4,3,1,8,16.1473,9.4379,social,social,social,0,1
U09255,low_engagement,hybrid,1,1,0,2,0.0,2.4203,social,social,social,0,1
U09256,low_engagement,fixed,1,1,0,2,0.0,3.9943,social,social,social,0,1
U09257,new_cold_customer,fixed,2,1,0,3,56.9369,4.6587,social,social,social,0,1
U09258,new_cold_customer,trigger,3,1,0,4,51.7212,7.8968,social,social,social,0,1
U09259,low_engagement,trigger,4,2,0,6,33.0551,1.6203,social,social,social,0,1
U09260,new_cold_customer,fixed,5,2,0,7,33.8333,1.8316,social,social,ad,0,1
U09261,new_cold_customer,hybrid,2,0,0,2,79.814,5.9086,ad,ad,offer,0,0
U09262,high_intent,fixed,7,4,2,14,18.8495,4.5715,social,email,email,1,0
U09263,loyal_customer,fixed,6,3,0,9,26.7686,2.7211,social,social,social,0,1
U09264,loyal_customer,trigger,3,1,1,5,45.257,7.1662,email,social,email,0,1
U09265,low_engagement,fixed,4,1,0,5,60.8166,3.5257,email,email,social,0,1
U09266,loyal_customer,hybrid,4,3,1,9,17.0045,8.011,social,email,email,1,0
U09267,new_cold_customer,fixed,4,1,1,6,21.6934,1.2374,ad,social,social,0,1
U09268,new_cold_customer,trigger,3,1,0,4,68.9776,5.3301,social,social,social,0,1
U09269,low_engagement,fixed,3,0,0,3,113.8731,5.1983,social,social,social,0,0
U09270,low_engagement,trigger,3,0,0,3,62.6095,8.7985,social,social,social,0,0
U09271,new_cold_customer,trigger,2,1,0,3,54.8114,8.6828,social,social,social,0,1
U09272,price_sensitive,trigger,3,1,0,4,70.5605,3.8663,social,email,social,0,1
U09273,loyal_customer,fixed,6,3,3,12,17.8496,3.343,social,social,email,0,1
U09274,high_intent,trigger,8,8,3,22,13.3416,3.1285,social,social,ad,1,0
U09275,low_engagement,trigger,3,2,0,5,44.7121,4.4464,social,social,social,0,1
U09276,loyal_customer,hybrid,6,2,0,8,38.7449,2.8148,social,social,email,0,1
U09277,loyal_customer,trigger,4,2,2,8,26.0282,5.403,email,social,email,0,1
U09278,new_cold_customer,hybrid,4,0,0,4,76.128,3.49,social,social,social,0,0
U09279,loyal_customer,hybrid,6,3,0,9,27.8168,2.1767,social,social,email,0,1
U09280,new_cold_customer,hybrid,3,2,0,5,15.7124,2.3364,social,social,social,0,1
U09281,loyal_customer,trigger,3,1,1,6,46.9747,4.2895,social,social,social,1,0
U09282,price_sensitive,hybrid,3,1,0,4,55.4631,5.2159,social,social,social,0,1
U09283,low_engagement,fixed,3,0,0,3,157.5225,1.5503,social,social,social,0,0
U09284,loyal_customer,hybrid,5,1,0,6,56.6502,1.5015,social,social,email,0,1
U09285,low_engagement,trigger,4,1,0,5,38.0076,2.8546,social,social,social,0,1
U09286,high_intent,hybrid,8,5,2,15,20.936,1.7659,social,social,social,0,1
U09287,new_cold_customer,trigger,3,1,0,4,82.4395,4.0977,social,social,social,0,1
U09288,high_intent,trigger,4,3,1,9,31.2181,1.2945,social,social,social,1,0
U09289,new_cold_customer,fixed,5,2,0,7,44.8964,2.9199,social,email,social,0,1
U09290,high_intent,fixed,5,2,0,7,33.2443,4.3633,social,email,social,0,1
U09291,price_sensitive,fixed,3,0,0,3,146.1813,2.1226,offer,offer,social,0,0
U09292,loyal_customer,trigger,4,0,0,4,37.0894,2.3011,social,social,ad,0,0
U09293,low_engagement,fixed,4,1,1,6,22.2051,6.5228,ad,social,ad,0,1
U09294,loyal_customer,hybrid,4,1,1,6,46.7913,1.0184,social,offer,ad,0,1
U09295,new_cold_customer,hybrid,3,2,1,6,19.7949,3.3881,social,social,social,0,1
U09296,new_cold_customer,trigger,5,2,2,9,18.8836,6.9622,social,social,social,0,1
U09297,new_cold_customer,fixed,2,0,0,2,3.237,2.0377,social,social,email,0,0
U09298,loyal_customer,hybrid,3,2,0,5,78.4514,1.7109,email,email,ad,0,1
U09299,low_engagement,fixed,3,2,1,6,13.73,4.7272,email,ad,email,0,1
U09300,low_engagement,trigger,4,1,0,5,55.4524,5.7154,social,social,social,0,1
U09301,new_cold_customer,trigger,2,1,0,3,115.1565,3.0599,social,social,social,0,1
U09302,loyal_customer,hybrid,3,2,0,5,57.5395,4.031,social,email,social,0,1
U09303,low_engagement,fixed,1,1,0,2,0.0,7.148,ad,ad,ad,0,1
U09304,loyal_customer,fixed,4,2,0,6,52.9967,2.8323,social,social,email,0,1
U09305,low_engagement,hybrid,2,1,0,3,74.5594,1.8149,social,email,social,0,1
U09306,high_intent,fixed,5,3,0,8,31.6675,2.0977,social,email,social,0,1
U09307,low_engagement,trigger,4,0,0,4,67.3766,5.6127,social,social,social,0,0
U09308,low_engagement,trigger,4,1,0,5,63.0911,1.4259,social,ad,social,0,1
U09309,high_intent,trigger,8,7,4,21,14.0115,2.8516,social,email,email,1,0
U09310,price_sensitive,trigger,3,1,0,4,64.0653,1.9137,social,email,social,0,1
U09311,new_cold_customer,hybrid,5,3,1,9,25.2625,2.0001,social,social,social,0,1
U09312,new_cold_customer,fixed,2,1,0,3,39.7003,3.3155,social,social,social,0,1
U09313,loyal_customer,fixed,3,2,0,5,62.9911,3.5561,email,email,ad,0,1
U09314,new_cold_customer,hybrid,3,3,0,6,56.39,1.6123,social,ad,social,0,1
U09315,new_cold_customer,hybrid,3,0,0,3,50.3537,4.3028,social,ad,social,0,0
U09316,new_cold_customer,fixed,5,2,2,9,29.4835,2.1529,social,social,social,0,1
U09317,loyal_customer,trigger,4,2,0,6,65.016,1.3609,social,social,social,0,1
U09318,new_cold_customer,fixed,2,1,0,3,128.5063,4.06,email,ad,email,0,1
U09319,loyal_customer,hybrid,6,3,2,11,27.1234,1.1442,social,ad,social,0,1
U09320,new_cold_customer,hybrid,2,0,0,2,58.6215,2.9486,social,social,social,0,0
U09321,low_engagement,fixed,4,0,0,4,108.8042,1.0269,social,offer,social,0,0
U09322,price_sensitive,fixed,1,0,0,1,0.0,12.8328,ad,ad,ad,0,0
U09323,new_cold_customer,hybrid,2,1,1,4,9.5612,7.599,social,social,social,0,1
U09324,new_cold_customer,hybrid,3,0,0,3,36.8684,3.0474,social,social,social,0,0
U09325,low_engagement,hybrid,3,1,0,4,46.2672,8.1851,social,social,offer,0,1
U09326,new_cold_customer,hybrid,4,2,1,7,48.3044,1.9608,social,social,social,0,1
U09327,new_cold_customer,fixed,5,2,1,9,30.8455,2.3269,social,social,social,1,0
U09328,loyal_customer,hybrid,2,1,0,3,45.3552,6.3439,social,social,offer,0,1
U09329,price_sensitive,fixed,3,1,0,4,53.5899,1.213,email,email,social,0,1
U09330,new_cold_customer,fixed,5,2,1,8,8.3561,6.3872,social,social,social,0,1
U09331,new_cold_customer,hybrid,3,2,0,5,63.674,3.3545,social,social,social,0,1
U09332,low_engagement,fixed,2,0,0,2,58.0109,2.4086,email,email,social,0,0
U09333,low_engagement,fixed,3,2,0,5,40.7169,6.5831,ad,ad,social,0,1
U09334,loyal_customer,hybrid,5,2,0,7,50.7128,1.3003,social,social,social,0,1
U09335,low_engagement,fixed,4,1,0,5,49.8113,4.4598,social,social,social,0,1
U09336,low_engagement,fixed,3,1,0,4,70.4357,3.8377,social,social,social,0,1
U09337,new_cold_customer,fixed,3,1,0,4,94.5465,1.868,social,social,social,0,1
U09338,low_engagement,fixed,1,0,0,1,0.0,7.9262,email,email,email,0,0
U09339,loyal_customer,trigger,2,1,0,3,62.773,7.9412,social,social,social,0,1
U09340,low_engagement,fixed,2,0,0,2,134.0121,7.7897,social,social,social,0,0
U09341,loyal_customer,fixed,4,4,1,9,18.8936,5.5838,email,social,email,0,1
U09342,high_intent,hybrid,7,5,4,17,15.3899,2.5666,social,email,email,1,0
U09343,price_sensitive,hybrid,3,0,0,3,139.4254,1.9071,email,email,social,0,0
U09344,loyal_customer,hybrid,6,3,1,11,20.0068,3.0579,email,email,social,1,0
U09345,price_sensitive,fixed,2,0,0,2,84.8682,6.2943,social,social,social,0,0
U09346,high_intent,fixed,4,3,1,8,30.8499,3.122,social,social,email,0,1
U09347,high_intent,hybrid,8,7,3,19,13.4895,1.1605,social,social,social,1,0
U09348,new_cold_customer,trigger,2,2,1,5,32.2711,8.736,social,social,social,0,1
U09349,loyal_customer,fixed,5,3,2,10,20.6349,4.9601,social,email,social,0,1
U09350,new_cold_customer,fixed,5,2,1,8,17.9767,2.7608,social,social,social,0,1
U09351,price_sensitive,trigger,3,1,0,4,31.9461,7.0436,social,social,social,0,1
U09352,new_cold_customer,trigger,4,1,0,5,37.5319,7.1082,social,email,social,0,1
U09353,high_intent,trigger,4,4,1,10,11.9587,2.8985,social,social,social,1,0
U09354,loyal_customer,hybrid,4,2,0,6,49.2239,4.0134,social,email,offer,0,1
U09355,high_intent,fixed,3,1,0,4,22.2247,4.5601,social,social,social,0,1
U09356,new_cold_customer,trigger,3,1,0,4,51.1802,4.1081,social,social,social,0,1
U09357,loyal_customer,hybrid,2,1,0,3,3.4184,5.9381,social,social,social,0,1
U09358,low_engagement,hybrid,4,2,1,7,32.7305,4.341,ad,ad,ad,0,1
U09359,new_cold_customer,fixed,2,0,0,2,115.296,4.6137,social,social,offer,0,0
U09360,new_cold_customer,trigger,5,2,0,7,48.0414,2.9172,social,social,social,0,1
U09361,low_engagement,hybrid,1,1,0,2,0.0,1.108,social,social,social,0,1
U09362,low_engagement,trigger,3,1,0,4,38.8287,7.06,social,social,social,0,1
U09363,new_cold_customer,fixed,5,4,0,9,33.4866,1.6377,social,email,social,0,1
U09364,new_cold_customer,trigger,3,2,0,5,63.0239,3.2673,social,social,social,0,1
U09365,loyal_customer,hybrid,5,3,2,11,24.3159,3.6155,social,email,social,1,0
U09366,new_cold_customer,fixed,4,2,2,8,34.2405,1.4316,social,social,social,0,1
U09367,low_engagement,trigger,2,0,0,2,93.766,9.2936,social,social,social,0,0
U09368,low_engagement,fixed,1,1,0,2,0.0,2.8255,social,social,social,0,1
U09369,new_cold_customer,fixed,3,1,0,4,78.3211,2.3993,social,social,social,0,1
U09370,low_engagement,fixed,4,2,0,6,51.3459,4.2249,social,email,offer,0,1
U09371,low_engagement,trigger,3,1,0,4,24.3428,1.1871,social,social,ad,0,1
U09372,loyal_customer,fixed,4,1,0,5,15.7446,6.8504,social,social,social,0,1
U09373,loyal_customer,fixed,2,0,0,2,240.143,4.2343,social,social,email,0,0
U09374,new_cold_customer,hybrid,2,1,0,3,20.034,11.4809,social,social,social,0,1
U09375,new_cold_customer,hybrid,2,1,0,3,27.0468,10.7714,social,social,social,0,1
U09376,low_engagement,fixed,2,0,0,2,112.6588,8.3022,social,social,social,0,0
U09377,loyal_customer,fixed,2,2,1,5,35.6977,4.038,social,ad,social,0,1
U09378,new_cold_customer,fixed,4,1,0,5,37.4255,7.455,social,social,social,0,1
U09379,low_engagement,fixed,3,2,1,6,51.5135,3.0525,social,social,social,0,1
U09380,low_engagement,hybrid,2,2,0,4,48.4602,3.7446,social,social,social,0,1
U09381,high_intent,hybrid,6,4,0,10,34.5395,1.0753,social,social,social,0,1
U09382,new_cold_customer,fixed,5,2,0,7,33.3385,2.8757,ad,ad,social,0,1
U09383,new_cold_customer,trigger,3,0,0,3,59.9898,2.3256,social,social,social,0,0
U09384,new_cold_customer,hybrid,4,3,1,9,14.8925,8.2305,social,social,social,1,0
U09385,new_cold_customer,fixed,2,0,0,2,123.645,7.0756,social,social,social,0,0
U09386,low_engagement,fixed,4,3,1,8,31.722,2.5399,ad,ad,ad,0,1
U09387,new_cold_customer,fixed,2,0,0,2,53.992,5.6295,social,social,social,0,0
U09388,low_engagement,hybrid,3,0,0,3,93.3678,3.7549,ad,ad,email,0,0
U09389,low_engagement,trigger,2,0,0,2,106.8798,7.9518,social,social,email,0,0
U09390,low_engagement,hybrid,1,1,0,2,0.0,2.6485,ad,ad,ad,0,1
U09391,low_engagement,fixed,1,1,0,2,0.0,14.0875,ad,ad,ad,0,1
U09392,low_engagement,trigger,3,2,0,5,42.932,1.2749,social,social,social,0,1
U09393,loyal_customer,hybrid,4,1,1,6,32.6188,6.0698,social,social,email,0,1
U09394,loyal_customer,trigger,2,1,0,3,16.8194,5.1545,social,offer,social,0,1
U09395,new_cold_customer,trigger,2,1,0,3,27.1735,6.7092,social,social,social,0,1
U09396,loyal_customer,hybrid,6,3,1,10,12.7305,2.7872,email,email,social,0,1
U09397,loyal_customer,trigger,5,4,0,9,33.61,1.5096,social,social,social,0,1
U09398,loyal_customer,fixed,4,1,0,5,36.3479,6.1036,email,social,email,0,1
U09399,low_engagement,hybrid,3,1,1,5,52.61,3.0707,social,social,social,0,1
U09400,high_intent,fixed,8,5,2,16,15.0732,2.4234,social,social,email,1,0
U09401,loyal_customer,trigger,5,2,0,7,47.4715,1.3001,social,email,email,0,1
U09402,new_cold_customer,trigger,5,3,1,10,5.3251,10.4833,social,social,ad,1,0
U09403,price_sensitive,trigger,3,0,0,3,22.9884,5.1709,social,social,social,0,0
U09404,loyal_customer,fixed,6,4,1,11,28.3374,1.1506,social,social,social,0,1
U09405,low_engagement,hybrid,1,0,0,1,0.0,11.692,social,social,social,0,0
U09406,low_engagement,trigger,2,1,0,3,71.5743,5.6687,social,social,social,0,1
U09407,loyal_customer,trigger,4,3,1,9,35.2751,2.25,social,social,social,1,0
U09408,new_cold_customer,trigger,5,1,0,6,20.2174,5.7628,social,social,social,0,1
U09409,new_cold_customer,fixed,5,3,1,9,21.6043,6.4764,social,social,social,0,1
U09410,new_cold_customer,trigger,4,1,1,6,17.123,5.9506,social,social,social,0,1
U09411,new_cold_customer,trigger,3,1,1,5,19.8835,4.3044,ad,social,social,0,1
U09412,new_cold_customer,fixed,3,2,1,6,62.5751,1.2529,social,social,social,0,1
U09413,high_intent,trigger,6,4,2,13,23.6996,1.6305,social,ad,social,1,0
U09414,new_cold_customer,trigger,5,3,1,9,35.9387,2.9936,social,social,social,0,1
U09415,loyal_customer,fixed,5,4,2,12,19.7349,2.886,social,social,social,1,0
U09416,new_cold_customer,fixed,4,1,0,5,49.0422,2.674,social,social,social,0,1
U09417,new_cold_customer,trigger,5,4,0,9,26.0235,1.9264,social,social,social,0,1
U09418,new_cold_customer,fixed,2,1,1,4,44.72,6.4227,ad,ad,social,0,1
U09419,loyal_customer,fixed,4,0,0,4,47.8865,6.6064,email,email,email,0,0
U09420,low_engagement,fixed,2,0,0,2,175.0601,4.6629,ad,ad,social,0,0
U09421,loyal_customer,trigger,6,4,1,12,19.2838,2.4805,email,social,social,1,0
U09422,new_cold_customer,hybrid,5,3,1,9,23.6656,2.5417,social,social,social,0,1
U09423,low_engagement,fixed,3,2,0,5,39.4633,6.9013,social,social,social,0,1
U09424,low_engagement,trigger,3,0,0,3,40.9456,5.2838,email,email,social,0,0
U09425,new_cold_customer,trigger,5,0,0,5,73.4646,2.0547,social,ad,social,0,0
U09426,loyal_customer,trigger,2,0,0,2,11.8947,9.1365,ad,ad,social,0,0
U09427,new_cold_customer,fixed,2,1,0,3,70.4371,8.4931,social,social,social,0,1
U09428,low_engagement,trigger,1,0,0,1,0.0,7.1051,social,social,social,0,0
U09429,loyal_customer,trigger,5,3,1,10,15.8928,3.7895,social,social,social,1,0
U09430,new_cold_customer,fixed,5,0,0,5,65.4226,2.6294,social,social,social,0,0
U09431,low_engagement,fixed,2,0,0,2,98.8148,7.9552,ad,ad,email,0,0
U09432,loyal_customer,hybrid,6,3,1,10,28.618,1.1732,email,email,social,0,1
U09433,new_cold_customer,fixed,4,3,0,7,45.966,1.6539,social,social,social,0,1
U09434,new_cold_customer,hybrid,5,3,0,8,32.5398,2.2674,ad,social,ad,0,1
U09435,loyal_customer,trigger,5,2,2,9,37.2125,1.2683,ad,offer,email,0,1
U09436,new_cold_customer,trigger,3,1,0,4,44.3376,1.2369,ad,social,ad,0,1
U09437,new_cold_customer,hybrid,4,2,0,6,46.4457,1.9478,social,social,social,0,1
U09438,new_cold_customer,fixed,4,2,0,6,36.0378,5.5446,social,social,social,0,1
U09439,new_cold_customer,hybrid,5,1,1,7,29.7022,6.0624,social,social,social,0,1
U09440,new_cold_customer,trigger,5,3,0,8,42.4051,1.7165,social,social,social,0,1
U09441,new_cold_customer,trigger,3,1,0,4,87.0799,2.9644,social,social,social,0,1
U09442,price_sensitive,trigger,2,1,0,3,17.9808,4.1865,social,social,social,0,1
